id,Age
18997,11.9
18998,11.7
18999,12.1
19000,9.2
19001,9.9
19002,10.3
19003,14.8
19004,10.9
19005,10.0
19006,10.1
19007,11.3
19008,6.4
19009,5.8
19010,13.2
19011,14.3
19012,11.4
19013,9.0
19014,5.3
19015,8.3
19016,5.0
19017,9.8
19018,13.4
19019,11.3
19020,12.6
19021,5.7
19022,10.6
19023,10.5
19024,10.8
19025,11.0
19026,10.1
19027,10.4
19028,8.4
19029,13.2
19030,7.2
19031,12.1
19032,9.8
19033,6.3
19034,9.6
19035,10.2
19036,11.2
19037,9.4
19038,7.9
19039,7.5
19040,5.9
19041,8.8
19042,9.6
19043,11.9
19044,15.7
19045,10.7
19046,10.8
19047,6.5
19048,10.0
19049,11.9
19050,7.1
19051,8.3
19052,7.5
19053,9.0
19054,8.3
19055,6.0
19056,6.4
19057,10.8
19058,7.3
19059,12.2
19060,9.4
19061,11.9
19062,9.3
19063,12.3
19064,12.1
19065,5.9
19066,5.0
19067,16.0
19068,7.9
19069,10.1
19070,9.9
19071,9.0
19072,12.7
19073,7.5
19074,6.8
19075,8.6
19076,7.1
19077,6.8
19078,8.8
19079,8.2
19080,8.4
19081,8.5
19082,11.1
19083,7.5
19084,10.7
19085,9.8
19086,9.7
19087,6.3
19088,7.3
19089,10.3
19090,11.7
19091,11.6
19092,9.1
19093,8.4
19094,7.2
19095,9.7
19096,10.0
19097,10.4
19098,12.1
19099,7.9
19100,9.1
19101,6.4
19102,7.1
19103,18.8
19104,9.1
19105,10.0
19106,8.5
19107,10.6
19108,12.8
19109,8.4
19110,10.8
19111,4.5
19112,11.8
19113,11.0
19114,10.8
19115,7.7
19116,8.5
19117,11.4
19118,10.8
19119,10.7
19120,7.6
19121,13.1
19122,7.0
19123,11.2
19124,8.3
19125,9.1
19126,10.1
19127,7.9
19128,10.4
19129,9.2
19130,10.0
19131,13.2
19132,6.2
19133,9.0
19134,7.4
19135,11.0
19136,10.0
19137,11.2
19138,10.5
19139,11.9
19140,9.9
19141,10.6
19142,9.0
19143,13.9
19144,11.2
19145,6.4
19146,8.6
19147,10.4
19148,6.4
19149,7.8
19150,10.9
19151,9.3
19152,7.9
19153,11.6
19154,5.4
19155,11.0
19156,10.3
19157,4.4
19158,15.2
19159,10.0
19160,6.3
19161,5.4
19162,6.3
19163,10.9
19164,10.1
19165,10.1
19166,7.4
19167,10.9
19168,10.5
19169,8.1
19170,10.9
19171,8.4
19172,9.0
19173,8.9
19174,8.7
19175,13.8
19176,9.6
19177,10.1
19178,5.6
19179,5.6
19180,9.4
19181,12.4
19182,9.4
19183,7.3
19184,10.2
19185,7.3
19186,11.5
19187,10.7
19188,7.8
19189,9.3
19190,8.1
19191,7.9
19192,7.9
19193,7.9
19194,8.7
19195,9.5
19196,8.9
19197,8.2
19198,10.7
19199,4.8
19200,8.1
19201,11.9
19202,7.5
19203,7.9
19204,10.4
19205,8.4
19206,10.2
19207,10.1
19208,8.2
19209,8.1
19210,5.8
19211,10.1
19212,9.7
19213,8.7
19214,9.8
19215,10.1
19216,11.0
19217,5.6
19218,12.2
19219,9.3
19220,5.9
19221,10.7
19222,8.6
19223,7.9
19224,10.2
19225,4.3
19226,11.5
19227,11.8
19228,7.7
19229,10.5
19230,10.9
19231,10.8
19232,9.7
19233,11.3
19234,10.0
19235,10.5
19236,8.7
19237,9.4
19238,8.0
19239,12.8
19240,4.4
19241,9.2
19242,11.9
19243,6.5
19244,5.2
19245,9.9
19246,6.5
19247,10.9
19248,7.4
19249,10.7
19250,10.8
19251,10.7
19252,10.1
19253,7.9
19254,12.4
19255,9.8
19256,12.1
19257,12.6
19258,8.1
19259,8.2
19260,9.6
19261,12.7
19262,12.0
19263,13.8
19264,5.9
19265,11.8
19266,6.5
19267,8.6
19268,11.0
19269,13.2
19270,7.5
19271,16.3
19272,11.1
19273,11.9
19274,7.5
19275,4.2
19276,7.1
19277,9.6
19278,10.1
19279,13.6
19280,12.0
19281,12.1
19282,8.4
19283,10.5
19284,6.0
19285,10.6
19286,9.9
19287,11.2
19288,9.5
19289,5.5
19290,12.2
19291,12.9
19292,4.2
19293,8.5
19294,7.9
19295,11.2
19296,10.6
19297,8.7
19298,9.1
19299,10.1
19300,10.2
19301,10.4
19302,9.5
19303,9.6
19304,9.1
19305,10.1
19306,7.4
19307,9.7
19308,10.6
19309,9.1
19310,5.8
19311,6.9
19312,10.1
19313,7.9
19314,8.9
19315,11.3
19316,7.0
19317,6.2
19318,12.9
19319,10.6
19320,6.5
19321,6.1
19322,10.1
19323,12.3
19324,3.9
19325,8.8
19326,11.8
19327,11.4
19328,6.1
19329,6.6
19330,9.9
19331,9.3
19332,12.7
19333,10.2
19334,9.7
19335,9.5
19336,7.5
19337,8.3
19338,9.1
19339,9.9
19340,5.9
19341,6.0
19342,9.6
19343,10.1
19344,5.3
19345,10.4
19346,13.0
19347,7.9
19348,5.9
19349,8.6
19350,8.7
19351,11.3
19352,12.1
19353,9.4
19354,10.1
19355,5.7
19356,7.8
19357,14.7
19358,8.0
19359,4.2
19360,8.7
19361,12.4
19362,10.7
19363,16.4
19364,9.2
19365,6.4
19366,6.4
19367,8.5
19368,6.9
19369,7.6
19370,10.0
19371,10.1
19372,9.4
19373,10.4
19374,11.2
19375,12.8
19376,11.3
19377,6.2
19378,6.8
19379,8.0
19380,8.8
19381,9.1
19382,8.4
19383,10.7
19384,8.3
19385,12.0
19386,4.6
19387,7.6
19388,9.2
19389,7.0
19390,9.3
19391,9.5
19392,10.6
19393,9.1
19394,14.1
19395,9.4
19396,9.6
19397,9.1
19398,9.7
19399,10.2
19400,7.2
19401,9.6
19402,10.7
19403,12.3
19404,11.3
19405,9.0
19406,13.0
19407,4.5
19408,9.9
19409,7.0
19410,7.9
19411,6.8
19412,6.8
19413,7.8
19414,10.3
19415,7.0
19416,6.0
19417,5.9
19418,10.7
19419,10.1
19420,10.5
19421,9.5
19422,6.5
19423,15.1
19424,7.6
19425,8.9
19426,7.4
19427,9.0
19428,1.7
19429,7.8
19430,10.9
19431,11.3
19432,12.7
19433,7.9
19434,9.3
19435,11.3
19436,4.7
19437,9.8
19438,9.4
19439,8.8
19440,9.5
19441,9.3
19442,11.8
19443,6.1
19444,9.5
19445,5.9
19446,10.9
19447,10.3
19448,8.7
19449,5.6
19450,8.6
19451,9.9
19452,10.0
19453,7.7
19454,6.9
19455,8.8
19456,9.6
19457,5.3
19458,6.6
19459,9.8
19460,9.5
19461,11.8
19462,9.1
19463,10.6
19464,10.4
19465,5.5
19466,8.9
19467,9.7
19468,7.0
19469,7.6
19470,12.6
19471,15.2
19472,9.6
19473,10.6
19474,10.1
19475,9.7
19476,7.0
19477,8.6
19478,11.3
19479,11.6
19480,10.5
19481,9.6
19482,10.0
19483,8.4
19484,11.8
19485,11.9
19486,11.3
19487,9.4
19488,8.4
19489,7.9
19490,10.3
19491,4.7
19492,10.5
19493,9.7
19494,11.4
19495,9.3
19496,5.6
19497,5.7
19498,10.6
19499,9.5
19500,10.3
19501,14.2
19502,7.3
19503,8.6
19504,11.0
19505,10.7
19506,10.6
19507,14.2
19508,9.7
19509,8.6
19510,15.1
19511,7.6
19512,7.4
19513,8.6
19514,9.7
19515,13.1
19516,13.9
19517,11.6
19518,11.7
19519,7.5
19520,11.3
19521,12.1
19522,10.5
19523,8.8
19524,15.2
19525,11.3
19526,9.3
19527,10.5
19528,8.1
19529,11.7
19530,6.6
19531,4.0
19532,10.1
19533,5.5
19534,9.4
19535,5.0
19536,10.1
19537,11.6
19538,11.6
19539,7.3
19540,7.9
19541,13.2
19542,10.4
19543,9.2
19544,10.7
19545,8.6
19546,11.0
19547,9.0
19548,11.0
19549,7.8
19550,9.5
19551,9.8
19552,14.7
19553,10.4
19554,7.4
19555,11.4
19556,12.8
19557,7.3
19558,10.6
19559,13.2
19560,9.6
19561,9.8
19562,9.9
19563,7.1
19564,15.9
19565,10.8
19566,7.3
19567,9.4
19568,10.5
19569,11.0
19570,18.1
19571,11.2
19572,7.4
19573,7.9
19574,9.9
19575,9.8
19576,7.5
19577,7.6
19578,8.2
19579,6.7
19580,10.6
19581,6.1
19582,12.4
19583,11.1
19584,8.3
19585,9.1
19586,11.2
19587,11.4
19588,12.3
19589,10.9
19590,10.4
19591,20.8
19592,10.9
19593,8.5
19594,5.6
19595,14.5
19596,10.5
19597,4.4
19598,8.7
19599,8.7
19600,6.6
19601,8.9
19602,14.3
19603,7.9
19604,11.2
19605,7.3
19606,7.8
19607,7.2
19608,11.1
19609,10.5
19610,8.2
19611,8.4
19612,9.4
19613,4.6
19614,10.6
19615,9.7
19616,11.1
19617,13.7
19618,10.6
19619,9.3
19620,8.5
19621,8.0
19622,9.8
19623,10.7
19624,10.2
19625,10.8
19626,14.4
19627,8.2
19628,14.4
19629,6.3
19630,9.4
19631,10.5
19632,10.5
19633,6.6
19634,6.5
19635,9.9
19636,10.9
19637,8.0
19638,12.1
19639,12.0
19640,11.0
19641,12.0
19642,10.9
19643,7.0
19644,12.0
19645,13.1
19646,9.7
19647,9.1
19648,6.0
19649,4.2
19650,10.2
19651,6.5
19652,8.1
19653,9.1
19654,8.2
19655,12.4
19656,10.2
19657,8.3
19658,9.8
19659,11.0
19660,10.2
19661,12.6
19662,11.1
19663,8.6
19664,9.2
19665,11.6
19666,8.2
19667,8.1
19668,5.9
19669,10.4
19670,9.9
19671,6.8
19672,6.4
19673,9.9
19674,8.1
19675,8.5
19676,10.1
19677,8.6
19678,10.1
19679,9.2
19680,11.4
19681,12.2
19682,10.5
19683,8.7
19684,10.5
19685,10.9
19686,11.2
19687,10.4
19688,10.9
19689,8.1
19690,9.0
19691,6.7
19692,12.5
19693,9.6
19694,13.9
19695,10.0
19696,10.2
19697,7.1
19698,5.0
19699,10.7
19700,10.0
19701,9.6
19702,9.6
19703,27.8
19704,9.5
19705,8.9
19706,8.0
19707,10.6
19708,8.1
19709,9.2
19710,10.7
19711,11.6
19712,6.0
19713,7.0
19714,9.6
19715,11.9
19716,12.1
19717,11.4
19718,6.5
19719,8.8
19720,6.8
19721,6.6
19722,8.3
19723,10.6
19724,7.0
19725,8.9
19726,7.1
19727,10.2
19728,11.5
19729,11.7
19730,7.3
19731,9.6
19732,11.2
19733,9.9
19734,10.4
19735,8.5
19736,9.8
19737,11.4
19738,8.6
19739,5.5
19740,10.4
19741,12.7
19742,12.8
19743,15.3
19744,9.0
19745,9.0
19746,8.2
19747,5.5
19748,11.0
19749,12.8
19750,10.0
19751,6.0
19752,9.2
19753,9.9
19754,10.6
19755,11.1
19756,9.1
19757,10.6
19758,4.8
19759,7.0
19760,12.1
19761,6.7
19762,5.8
19763,12.6
19764,11.3
19765,10.8
19766,8.6
19767,6.3
19768,10.4
19769,10.1
19770,7.9
19771,12.3
19772,12.0
19773,7.8
19774,9.4
19775,10.3
19776,9.8
19777,10.5
19778,12.6
19779,12.8
19780,10.5
19781,10.4
19782,11.7
19783,10.1
19784,10.1
19785,9.7
19786,6.4
19787,12.7
19788,5.4
19789,8.9
19790,10.5
19791,7.0
19792,7.3
19793,6.7
19794,10.4
19795,7.6
19796,3.4
19797,9.7
19798,9.5
19799,7.9
19800,8.3
19801,11.2
19802,10.1
19803,10.8
19804,9.1
19805,6.7
19806,12.9
19807,11.9
19808,7.0
19809,11.6
19810,7.6
19811,11.5
19812,11.4
19813,11.6
19814,7.5
19815,9.5
19816,11.3
19817,7.1
19818,10.0
19819,13.4
19820,8.5
19821,10.8
19822,12.3
19823,8.6
19824,8.0
19825,5.9
19826,6.5
19827,8.3
19828,4.4
19829,10.2
19830,15.9
19831,11.8
19832,9.4
19833,10.5
19834,6.6
19835,8.6
19836,8.8
19837,13.3
19838,9.9
19839,10.5
19840,7.1
19841,6.8
19842,12.5
19843,7.8
19844,12.1
19845,8.6
19846,8.8
19847,9.6
19848,16.3
19849,9.9
19850,5.2
19851,9.8
19852,10.9
19853,9.6
19854,11.1
19855,8.7
19856,10.8
19857,8.5
19858,11.4
19859,4.0
19860,16.9
19861,13.3
19862,9.8
19863,8.5
19864,10.2
19865,10.3
19866,8.0
19867,10.8
19868,12.4
19869,7.7
19870,6.7
19871,10.0
19872,5.3
19873,7.8
19874,10.9
19875,15.5
19876,8.8
19877,10.2
19878,10.9
19879,9.2
19880,11.0
19881,10.5
19882,10.2
19883,7.8
19884,7.4
19885,9.4
19886,11.8
19887,4.9
19888,10.0
19889,9.5
19890,11.7
19891,9.4
19892,6.2
19893,11.0
19894,7.4
19895,9.6
19896,9.8
19897,12.3
19898,11.0
19899,9.8
19900,10.2
19901,9.4
19902,10.7
19903,6.9
19904,12.9
19905,7.0
19906,11.9
19907,8.1
19908,10.3
19909,10.8
19910,7.8
19911,6.1
19912,14.3
19913,10.1
19914,8.2
19915,9.5
19916,7.1
19917,12.7
19918,7.9
19919,5.9
19920,9.6
19921,9.2
19922,13.2
19923,8.1
19924,10.0
19925,7.7
19926,8.8
19927,10.0
19928,7.3
19929,10.0
19930,13.3
19931,7.6
19932,12.8
19933,10.7
19934,9.8
19935,12.2
19936,11.8
19937,11.2
19938,10.2
19939,6.2
19940,8.4
19941,9.1
19942,7.4
19943,11.8
19944,9.4
19945,11.1
19946,11.0
19947,8.2
19948,13.7
19949,9.2
19950,7.3
19951,8.5
19952,4.3
19953,8.0
19954,9.3
19955,6.8
19956,9.0
19957,4.9
19958,10.3
19959,12.7
19960,9.3
19961,7.0
19962,7.3
19963,9.8
19964,10.8
19965,10.6
19966,5.8
19967,9.9
19968,10.7
19969,10.9
19970,8.4
19971,9.5
19972,11.1
19973,10.1
19974,8.5
19975,10.4
19976,9.4
19977,8.4
19978,5.6
19979,8.1
19980,5.3
19981,11.2
19982,5.5
19983,8.0
19984,10.3
19985,8.9
19986,8.8
19987,8.1
19988,10.7
19989,8.9
19990,8.4
19991,7.7
19992,8.1
19993,7.9
19994,9.0
19995,10.9
19996,11.2
19997,11.9
19998,6.9
19999,10.1
20000,5.9
20001,8.2
20002,9.7
20003,9.8
20004,12.5
20005,11.1
20006,9.1
20007,10.4
20008,10.2
20009,6.6
20010,12.1
20011,13.6
20012,9.9
20013,11.4
20014,12.9
20015,12.3
20016,11.1
20017,11.3
20018,10.6
20019,5.2
20020,10.7
20021,12.0
20022,8.6
20023,8.1
20024,9.6
20025,7.0
20026,11.9
20027,10.4
20028,6.4
20029,10.2
20030,9.7
20031,11.9
20032,9.0
20033,10.6
20034,10.9
20035,11.9
20036,11.5
20037,10.6
20038,10.9
20039,9.7
20040,10.9
20041,7.3
20042,9.2
20043,6.8
20044,14.7
20045,8.6
20046,7.3
20047,8.7
20048,9.4
20049,11.7
20050,6.7
20051,7.1
20052,11.7
20053,10.6
20054,10.3
20055,12.1
20056,9.4
20057,7.2
20058,6.0
20059,10.2
20060,6.3
20061,11.6
20062,9.6
20063,9.9
20064,10.3
20065,11.2
20066,11.3
20067,10.4
20068,8.3
20069,12.2
20070,8.9
20071,11.9
20072,10.4
20073,8.7
20074,6.7
20075,12.4
20076,10.9
20077,6.9
20078,14.8
20079,11.7
20080,8.5
20081,11.3
20082,6.7
20083,11.8
20084,9.4
20085,11.5
20086,10.6
20087,9.8
20088,10.1
20089,12.0
20090,11.4
20091,10.1
20092,9.4
20093,12.3
20094,9.8
20095,10.5
20096,10.2
20097,16.4
20098,12.3
20099,7.9
20100,10.2
20101,8.0
20102,8.9
20103,8.9
20104,9.0
20105,8.3
20106,8.4
20107,9.7
20108,10.3
20109,6.1
20110,13.7
20111,8.6
20112,7.0
20113,10.1
20114,9.8
20115,6.2
20116,6.5
20117,12.0
20118,10.8
20119,11.1
20120,4.5
20121,9.4
20122,10.0
20123,11.7
20124,10.8
20125,10.5
20126,10.4
20127,14.9
20128,11.1
20129,9.2
20130,8.5
20131,4.5
20132,10.3
20133,8.6
20134,10.6
20135,10.6
20136,9.1
20137,9.8
20138,10.9
20139,10.7
20140,10.5
20141,7.8
20142,7.2
20143,10.0
20144,13.0
20145,11.2
20146,10.8
20147,6.5
20148,11.2
20149,10.4
20150,7.5
20151,8.4
20152,9.0
20153,8.9
20154,11.8
20155,7.7
20156,8.9
20157,5.3
20158,6.4
20159,3.9
20160,10.1
20161,11.8
20162,4.8
20163,12.2
20164,4.5
20165,11.9
20166,9.8
20167,11.3
20168,11.0
20169,7.5
20170,12.1
20171,8.2
20172,11.0
20173,10.5
20174,8.9
20175,10.0
20176,6.5
20177,10.9
20178,11.8
20179,13.8
20180,9.4
20181,9.7
20182,6.1
20183,18.8
20184,12.6
20185,11.1
20186,11.9
20187,12.6
20188,11.8
20189,5.9
20190,10.0
20191,8.7
20192,7.3
20193,8.0
20194,10.3
20195,9.3
20196,9.4
20197,13.1
20198,5.5
20199,10.8
20200,9.2
20201,6.1
20202,9.4
20203,6.7
20204,9.7
20205,7.4
20206,9.0
20207,9.9
20208,7.8
20209,6.9
20210,4.7
20211,9.6
20212,10.1
20213,6.6
20214,11.0
20215,11.2
20216,8.9
20217,6.3
20218,7.7
20219,10.7
20220,4.3
20221,6.6
20222,10.9
20223,9.7
20224,7.3
20225,7.2
20226,8.4
20227,9.9
20228,9.8
20229,7.1
20230,5.4
20231,8.9
20232,11.1
20233,9.6
20234,10.9
20235,10.4
20236,8.8
20237,8.4
20238,4.9
20239,5.3
20240,15.9
20241,8.4
20242,9.6
20243,13.4
20244,7.6
20245,9.2
20246,9.5
20247,12.5
20248,12.3
20249,10.4
20250,9.1
20251,15.9
20252,11.3
20253,4.0
20254,10.2
20255,6.6
20256,7.9
20257,10.1
20258,10.0
20259,7.2
20260,9.9
20261,12.6
20262,9.6
20263,10.0
20264,9.9
20265,7.0
20266,9.7
20267,6.3
20268,6.0
20269,12.6
20270,7.0
20271,10.1
20272,11.3
20273,12.2
20274,9.0
20275,6.4
20276,14.2
20277,8.8
20278,9.4
20279,11.6
20280,9.7
20281,9.3
20282,10.4
20283,11.0
20284,10.4
20285,10.4
20286,9.9
20287,9.2
20288,6.4
20289,11.7
20290,8.7
20291,9.8
20292,5.6
20293,8.9
20294,8.4
20295,9.9
20296,11.6
20297,9.5
20298,8.9
20299,10.9
20300,8.4
20301,10.7
20302,7.9
20303,9.5
20304,14.1
20305,5.8
20306,8.1
20307,7.4
20308,12.1
20309,13.4
20310,11.0
20311,7.7
20312,10.4
20313,8.8
20314,8.2
20315,11.7
20316,9.1
20317,9.5
20318,9.5
20319,6.4
20320,10.1
20321,10.6
20322,8.7
20323,11.2
20324,7.5
20325,10.4
20326,9.2
20327,8.1
20328,6.5
20329,10.5
20330,10.4
20331,9.0
20332,11.5
20333,7.3
20334,8.4
20335,9.2
20336,12.1
20337,14.1
20338,11.1
20339,10.7
20340,9.6
20341,10.9
20342,11.6
20343,7.7
20344,8.7
20345,10.3
20346,12.5
20347,9.2
20348,5.8
20349,10.7
20350,10.2
20351,11.4
20352,9.4
20353,11.7
20354,12.9
20355,11.4
20356,11.2
20357,10.7
20358,6.9
20359,7.5
20360,9.6
20361,12.7
20362,7.8
20363,5.1
20364,11.7
20365,10.1
20366,10.2
20367,11.6
20368,9.4
20369,9.4
20370,11.1
20371,8.1
20372,11.2
20373,9.7
20374,9.8
20375,9.3
20376,9.1
20377,8.6
20378,5.4
20379,10.2
20380,11.5
20381,11.7
20382,13.8
20383,7.8
20384,4.5
20385,4.6
20386,11.6
20387,11.2
20388,13.5
20389,12.1
20390,10.4
20391,6.3
20392,7.4
20393,11.2
20394,8.5
20395,10.2
20396,6.6
20397,9.8
20398,5.8
20399,10.4
20400,13.5
20401,9.4
20402,7.6
20403,10.0
20404,12.2
20405,10.8
20406,7.9
20407,10.5
20408,9.1
20409,7.2
20410,4.9
20411,17.3
20412,6.9
20413,5.3
20414,10.1
20415,6.0
20416,7.9
20417,9.8
20418,10.5
20419,8.9
20420,11.2
20421,9.9
20422,10.5
20423,11.1
20424,10.7
20425,4.5
20426,8.6
20427,11.5
20428,6.1
20429,5.1
20430,10.6
20431,9.8
20432,9.2
20433,9.9
20434,11.4
20435,4.2
20436,11.1
20437,10.8
20438,10.1
20439,8.1
20440,10.0
20441,12.8
20442,10.0
20443,7.8
20444,12.8
20445,8.5
20446,13.6
20447,10.1
20448,7.2
20449,4.4
20450,9.1
20451,5.9
20452,10.1
20453,10.0
20454,10.6
20455,5.7
20456,11.1
20457,11.4
20458,16.5
20459,8.8
20460,7.8
20461,12.4
20462,10.0
20463,10.9
20464,9.0
20465,8.6
20466,9.8
20467,8.2
20468,8.0
20469,9.0
20470,11.2
20471,11.5
20472,11.7
20473,6.8
20474,10.6
20475,8.8
20476,10.2
20477,10.5
20478,5.5
20479,9.8
20480,11.7
20481,8.8
20482,9.7
20483,10.2
20484,9.2
20485,11.1
20486,6.8
20487,5.6
20488,8.5
20489,10.3
20490,11.7
20491,8.2
20492,11.6
20493,9.2
20494,6.5
20495,6.3
20496,9.3
20497,10.1
20498,7.0
20499,7.4
20500,4.3
20501,11.7
20502,11.6
20503,9.9
20504,11.5
20505,7.9
20506,9.5
20507,8.2
20508,13.6
20509,7.2
20510,7.6
20511,9.1
20512,8.0
20513,10.9
20514,10.6
20515,8.0
20516,10.6
20517,9.3
20518,9.9
20519,10.0
20520,7.1
20521,10.0
20522,8.7
20523,10.2
20524,9.5
20525,9.9
20526,7.6
20527,8.7
20528,8.6
20529,10.0
20530,12.6
20531,10.2
20532,9.6
20533,10.3
20534,9.4
20535,11.5
20536,6.6
20537,10.5
20538,4.4
20539,5.3
20540,14.0
20541,4.2
20542,10.6
20543,10.9
20544,7.0
20545,8.4
20546,10.0
20547,11.1
20548,10.6
20549,8.4
20550,7.7
20551,6.4
20552,10.7
20553,6.0
20554,9.6
20555,11.3
20556,13.3
20557,5.4
20558,7.9
20559,6.7
20560,12.1
20561,9.6
20562,9.5
20563,16.3
20564,14.3
20565,8.4
20566,13.2
20567,12.3
20568,7.7
20569,11.6
20570,7.1
20571,11.0
20572,12.2
20573,11.6
20574,9.8
20575,8.5
20576,7.8
20577,8.8
20578,10.4
20579,10.5
20580,10.9
20581,13.0
20582,11.1
20583,7.2
20584,9.0
20585,6.4
20586,10.5
20587,11.7
20588,11.0
20589,11.5
20590,9.1
20591,10.8
20592,11.1
20593,9.7
20594,8.7
20595,10.2
20596,9.4
20597,7.6
20598,12.3
20599,10.1
20600,9.7
20601,8.5
20602,6.4
20603,10.7
20604,8.1
20605,14.6
20606,10.3
20607,11.3
20608,10.9
20609,10.0
20610,10.5
20611,7.4
20612,6.5
20613,12.2
20614,12.1
20615,10.4
20616,8.1
20617,10.4
20618,13.1
20619,14.8
20620,9.8
20621,11.7
20622,10.8
20623,11.8
20624,13.1
20625,6.2
20626,4.9
20627,15.5
20628,10.8
20629,9.1
20630,12.2
20631,14.5
20632,8.2
20633,15.4
20634,9.3
20635,4.3
20636,8.9
20637,9.6
20638,10.3
20639,6.6
20640,11.0
20641,6.6
20642,10.1
20643,11.2
20644,8.4
20645,9.6
20646,10.5
20647,9.6
20648,10.9
20649,10.2
20650,10.5
20651,11.1
20652,5.4
20653,10.8
20654,7.6
20655,8.1
20656,11.1
20657,9.8
20658,7.6
20659,9.5
20660,8.4
20661,7.1
20662,9.1
20663,9.0
20664,10.8
20665,8.0
20666,7.0
20667,10.4
20668,8.0
20669,6.7
20670,8.7
20671,12.1
20672,8.6
20673,10.5
20674,11.4
20675,11.3
20676,7.8
20677,10.9
20678,11.0
20679,11.3
20680,8.7
20681,6.2
20682,6.8
20683,10.6
20684,11.6
20685,10.8
20686,4.1
20687,12.9
20688,9.3
20689,10.4
20690,6.5
20691,10.7
20692,7.4
20693,10.5
20694,8.0
20695,10.8
20696,5.6
20697,4.5
20698,10.5
20699,10.7
20700,11.0
20701,10.8
20702,7.5
20703,7.6
20704,10.4
20705,9.9
20706,11.1
20707,8.5
20708,9.0
20709,8.5
20710,10.8
20711,9.8
20712,10.8
20713,11.2
20714,14.2
20715,8.5
20716,12.1
20717,12.6
20718,7.8
20719,9.7
20720,11.1
20721,8.3
20722,10.0
20723,7.3
20724,10.7
20725,11.8
20726,8.7
20727,13.3
20728,6.3
20729,10.6
20730,6.0
20731,8.3
20732,12.3
20733,8.8
20734,6.5
20735,9.5
20736,8.3
20737,9.7
20738,5.8
20739,10.4
20740,11.6
20741,5.3
20742,10.1
20743,4.5
20744,11.1
20745,10.0
20746,13.5
20747,11.9
20748,12.7
20749,5.3
20750,10.3
20751,11.5
20752,10.0
20753,11.7
20754,9.3
20755,5.2
20756,10.0
20757,11.3
20758,11.0
20759,11.2
20760,10.3
20761,12.0
20762,7.4
20763,9.4
20764,10.1
20765,9.5
20766,8.0
20767,10.2
20768,11.0
20769,7.3
20770,8.1
20771,11.1
20772,6.7
20773,11.6
20774,9.3
20775,11.1
20776,13.2
20777,10.6
20778,9.2
20779,8.6
20780,10.1
20781,10.5
20782,10.9
20783,8.5
20784,8.6
20785,10.1
20786,8.1
20787,8.3
20788,6.6
20789,11.2
20790,10.9
20791,14.2
20792,7.6
20793,16.1
20794,7.0
20795,9.7
20796,6.5
20797,6.3
20798,15.3
20799,7.5
20800,12.1
20801,4.7
20802,11.5
20803,9.8
20804,4.6
20805,9.7
20806,10.0
20807,8.6
20808,9.6
20809,9.9
20810,10.5
20811,5.3
20812,5.5
20813,8.7
20814,10.1
20815,10.4
20816,10.2
20817,9.7
20818,5.5
20819,12.2
20820,10.8
20821,8.6
20822,11.4
20823,10.9
20824,16.8
20825,11.4
20826,6.1
20827,10.2
20828,13.4
20829,11.0
20830,9.5
20831,10.4
20832,9.5
20833,8.4
20834,8.9
20835,11.3
20836,9.3
20837,10.9
20838,5.8
20839,6.5
20840,5.7
20841,9.7
20842,9.0
20843,9.9
20844,4.7
20845,8.6
20846,11.3
20847,11.2
20848,10.6
20849,12.4
20850,14.1
20851,15.5
20852,7.7
20853,10.4
20854,10.9
20855,6.9
20856,12.0
20857,9.8
20858,8.6
20859,8.2
20860,11.1
20861,10.9
20862,11.3
20863,4.9
20864,8.5
20865,8.2
20866,10.3
20867,8.2
20868,10.6
20869,13.9
20870,4.7
20871,7.2
20872,11.0
20873,9.5
20874,10.8
20875,11.0
20876,10.3
20877,10.3
20878,6.6
20879,10.6
20880,10.2
20881,12.5
20882,11.3
20883,11.2
20884,11.2
20885,5.6
20886,8.9
20887,6.5
20888,9.8
20889,9.9
20890,10.7
20891,8.5
20892,10.4
20893,6.2
20894,10.6
20895,6.9
20896,9.0
20897,8.8
20898,6.6
20899,5.8
20900,5.3
20901,12.7
20902,8.2
20903,11.0
20904,5.4
20905,9.6
20906,5.7
20907,12.1
20908,11.8
20909,11.3
20910,11.9
20911,7.0
20912,8.7
20913,9.9
20914,8.2
20915,7.3
20916,14.3
20917,8.9
20918,10.0
20919,10.7
20920,9.4
20921,11.1
20922,13.2
20923,17.4
20924,10.8
20925,8.0
20926,6.2
20927,11.1
20928,6.9
20929,10.3
20930,10.0
20931,9.8
20932,10.7
20933,12.6
20934,9.1
20935,6.2
20936,10.5
20937,6.0
20938,10.7
20939,10.5
20940,6.5
20941,9.6
20942,11.2
20943,6.2
20944,9.9
20945,10.5
20946,8.0
20947,10.3
20948,7.3
20949,12.6
20950,9.5
20951,16.9
20952,11.6
20953,13.8
20954,13.1
20955,8.3
20956,7.3
20957,9.7
20958,12.4
20959,12.9
20960,6.8
20961,8.5
20962,9.2
20963,9.6
20964,11.9
20965,9.9
20966,9.8
20967,8.8
20968,10.1
20969,8.8
20970,10.7
20971,11.5
20972,6.4
20973,15.8
20974,10.4
20975,10.5
20976,10.0
20977,7.8
20978,14.1
20979,10.3
20980,8.7
20981,8.9
20982,11.6
20983,10.9
20984,10.4
20985,7.0
20986,6.0
20987,9.3
20988,7.7
20989,10.1
20990,10.8
20991,6.8
20992,7.6
20993,8.4
20994,4.7
20995,13.0
